ibge_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
3515103;2022;3;1;9;0;98,4;0;1,6;AF
3515103;2022;3;2;6;0;0;0;0;AF
3515103;2022;3;2;7;0;0;0;0;AF
3515103;2022;3;2;8;0;0;0;0;AF
3515103;2022;3;2;9;0;0;0;0;AF
3515103;2022;4;0;6;205;100;0;0;AF
3515103;2022;4;0;7;194;98,5;1,5;0;AF
3515103;2022;4;0;8;221;97,7;2,3;0;AF
3515103;2022;4;0;9;223;99,5;0,5;0;AF
3515103;2022;4;1;6;0;100;0;0;AF
3515103;2022;4;1;7;0;99,2;0,8;0;AF
3515103;2022;4;1;8;0;99,4;0,6;0;AF
3515103;2022;4;1;9;0;99,4;0,6;0;AF
3515103;2022;4;2;6;0;100;0;0;AF
3515103;2022;4;2;7;0;96,8;3,2;0;AF
3515103;2022;4;2;8;0;92,5;7,5;0;AF
3515103;2022;4;2;9;0;100;0;0;AF
3515103;2022;5;0;6;922;99,9;0;0,1;AF
3515103;2022;5;0;7;895;100;0;0;AF
3515103;2022;5;0;8;948;99,7;0;0,3;AF
3515103;2022;5;0;9;958;99,7;0,2;0,1;AF
3515103;2022;5;1;6;0;99,9;0;0,1;AF
3515103;2022;5;1;7;0;100;0;0;AF
3515103;2022;5;1;8;0;99,7;0;0,3;AF
3515103;2022;5;1;9;0;99,7;0,2;0,1;AF
3515103;2022;5;2;6;0;0;0;0;AF
3515103;2022;5;2;7;0;0;0;0;AF
3515103;2022;5;2;8;0;0;0;0;AF
3515103;2022;5;2;9;0;0;0;0;AF
3515103;2022;0;0;1;1073;99,7;0;0,3;AI
3515103;2022;0;0;2;1085;100;0;0;AI
3515103;2022;0;0;3;1231;99,8;0,1;0,1;AI
3515103;2022;0;0;4;1158;99,8;0,1;0,1;AI
3515103;2022;0;0;5;1181;99,5;0,3;0,2;AI
3515103;2022;0;1;1;0;99,8;0;0,2;AI
3515103;2022;0;1;2;0;100;0;0;AI
3515103;2022;0;1;3;0;99,8;0,1;0,1;AI
3515103;2022;0;1;4;0;99,9;0;0,1;AI
3515103;2022;0;1;5;0;99,5;0,2;0,3;AI
3515103;2022;0;2;1;0;98,7;0;1,3;AI
3515103;2022;0;2;2;0;100;0;0;AI
3515103;2022;0;2;3;0;100;0;0;AI
3515103;2022;0;2;4;0;99,2;0,8;0;AI
3515103;2022;0;2;5;0;99,1;0,9;0;AI
3515103;2022;2;0;1;338;100;0;0;AI
3515103;2022;2;0;2;550;100;0;0;AI
3515103;2022;2;0;3;615;100;0;0;AI
3515103;2022;2;0;4;591;99,8;0;0,2;AI
3515103;2022;2;0;5;592;99,7;0;0,3;AI
3515103;2022;2;1;1;0;100;0;0;AI
3515103;2022;2;1;2;0;100;0;0;AI
3515103;2022;2;1;3;0;100;0;0;AI
3515103;2022;2;1;4;0;99,8;0;0,2;AI
3515103;2022;2;1;5;0;99,7;0;0,3;AI
3515103;2022;3;0;1;561;99,5;0;0,5;AI
3515103;2022;3;0;2;336;100;0;0;AI
3515103;2022;3;0;3;389;99,7;0;0,3;AI
3515103;2022;3;0;4;324;100;0;0;AI
3515103;2022;3;0;5;353;99,7;0;0,3;AI
3515103;2022;3;1;1;0;99,6;0;0,4;AI
3515103;2022;3;1;2;0;100;0;0;AI
3515103;2022;3;1;3;0;99,7;0;0,3;AI
3515103;2022;3;1;4;0;100;0;0;AI
3515103;2022;3;1;5;0;99,7;0;0,3;AI
3515103;2022;3;2;1;0;96,4;0;3,6;AI
3515103;2022;3;2;2;0;100;0;0;AI
3515103;2022;3;2;3;0;100;0;0;AI
3515103;2022;3;2;4;0;100;0;0;AI
3515103;2022;3;2;5;0;100;0;0;AI
3515103;2022;4;0;1;174;100;0;0;AI
3515103;2022;4;0;2;199;100;0;0;AI
3515103;2022;4;0;3;227;99,6;0,4;0;AI
3515103;2022;4;0;4;243;99,6;0,4;0;AI
3515103;2022;4;0;5;236;98,7;1,3;0;AI
3515103;2022;4;1;1;0;100;0;0;AI
3515103;2022;4;1;2;0;100;0;0;AI
3515103;2022;4;1;3;0;99,3;0,7;0;AI
3515103;2022;4;1;4;0;100;0;0;AI
3515103;2022;4;1;5;0;98,6;1,4;0;AI
3515103;2022;4;2;1;0;100;0;0;AI
3515103;2022;4;2;2;0;100;0;0;AI
3515103;2022;4;2;3;0;100;0;0;AI
3515103;2022;4;2;4;0;99;1;0;AI
3515103;2022;4;2;5;0;98,9;1,1;0;AI
3515103;2022;5;0;1;899;99,7;0;0,3;AI
3515103;2022;5;0;2;886;100;0;0;AI
3515103;2022;5;0;3;1004;99,9;0;0,1;AI
3515103;2022;5;0;4;915;99,9;0;0,1;AI
3515103;2022;5;0;5;945;99,7;0;0,3;AI
3515103;2022;5;1;1;0;99,8;0;0,2;AI
3515103;2022;5;1;2;0;100;0;0;AI
3515103;2022;5;1;3;0;99,9;0;0,1;AI
3515103;2022;5;1;4;0;99,9;0;0,1;AI
3515103;2022;5;1;5;0;99,7;0;0,3;AI
3515103;2022;5;2;1;0;96,4;0;3,6;AI
3515103;2022;5;2;2;0;100;0;0;AI
3515103;2022;5;2;3;0;100;0;0;AI
3515103;2022;5;2;4;0;100;0;0;AI
3515103;2022;5;2;5;0;100;0;0;AI
3515103;2022;0;0;10;1106;98;1,4;0,6;EM
3515103;2022;0;0;11;1197;97,6;1,6;0,8;EM
3515103;2022;0;0;12;980;98,5;0;1,5;EM
3515103;2022;0;1;10;0;98;1,4;0,6;EM
3515103;2022;0;1;11;0;97,6;1,6;0,8;EM
3515103;2022;0;1;12;0;98,5;0;1,5;EM
3515103;2022;0;2;10;0;0;0;0;EM
3515103;2022;0;2;11;0;0;0;0;EM
3515103;2022;0;2;12;0;0;0;0;EM
3515103;2022;2;0;10;945;97,9;1,4;0,7;EM
3515103;2022;2;0;11;1088;97,4;1,8;0,8;EM
3515103;2022;2;0;12;865;98,2;0;1,8;EM
3515103;2022;2;1;10;0;97,9;1,4;0,7;EM
3515103;2022;2;1;11;0;97,4;1,8;0,8;EM
3515103;2022;2;1;12;0;98,2;0;1,8;EM
3515103;2022;3;0;10;0;0;0;0;EM
3515103;2022;3;0;11;0;0;0;0;EM
3515103;2022;3;0;12;0;0;0;0;EM
3515103;2022;3;1;10;0;0;0;0;EM
3515103;2022;3;1;11;0;0;0;0;EM
3515103;2022;3;1;12;0;0;0;0;EM
3515103;2022;3;2;10;0;0;0;0;EM
3515103;2022;3;2;11;0;0;0;0;EM
3515103;2022;3;2;12;0;0;0;0;EM
3515103;2022;4;0;10;161;98,7;1,3;0;EM
3515103;2022;4;0;11;109;100;0;0;EM
3515103;2022;4;0;12;115;100;0;0;EM
3515103;2022;4;1;10;0;98,7;1,3;0;EM
3515103;2022;4;1;11;0;100;0;0;EM
3515103;2022;4;1;12;0;100;0;0;EM
3515103;2022;4;2;10;0;0;0;0;EM
3515103;2022;4;2;11;0;0;0;0;EM
3515103;2022;4;2;12;0;0;0;0;EM
3515103;2022;5;0;10;945;97,9;1,4;0,7;EM
3515103;2022;5;0;11;1088;97,4;1,8;0,8;EM
3515103;2022;5;0;12;865;98,2;0;1,8;EM
3515103;2022;5;1;10;0;97,9;1,4;0,7;EM
3515103;2022;5;1;11;0;97,4;1,8;0,8;EM
3515103;2022;5;1;12;0;98,2;0;1,8;EM
3515103;2022;5;2;10;0;0;0;0;EM
3515103;2022;5;2;11;0;0;0;0;EM
3515103;2022;5;2;12;0;0;0;0;EM
