inep_id;ano;dependencia_id;localizacao_id;serie_id;matriculas;aprovados;reprovados;abandonos;TIPO
35049086;2010;2;1;4;54;100;0;0;AI
35049086;2010;2;1;5;58;98.3;1.7;0;AI
35049086;2010;2;1;6;101;94.9;5.1;0;AI
35049086;2010;2;1;7;130;95.9;4.1;0;AI
35049086;2010;2;1;8;93;95.5;4.5;0;AI
35049086;2010;2;1;9;73;91.5;8.5;0;AI
35049086;2010;2;1;10;78;94.7;5.3;0;AI
35049086;2010;2;1;11;39;100;0;0;AI
35049086;2010;2;1;12;16;100;0;0;AI
35107372;2010;3;1;1;35;94.3;0;5.7;AI
35107372;2010;3;1;2;44;100;0;0;AI
35107372;2010;3;1;3;0;0;0;0;AI
35107372;2010;3;1;4;0;0;0;0;AI
35107372;2010;3;1;5;0;0;0;0;AI
35107372;2010;3;1;6;0;0;0;0;AI
35107372;2010;3;1;7;0;0;0;0;AI
35107372;2010;3;1;8;0;0;0;0;AI
35107372;2010;3;1;9;0;0;0;0;AI
35107372;2010;3;1;10;0;0;0;0;AI
35107372;2010;3;1;11;0;0;0;0;AI
35107372;2010;3;1;12;0;0;0;0;AI
35121551;2010;4;1;1;13;100;0;0;AI
35121551;2010;4;1;2;13;100;0;0;AI
35121551;2010;4;1;3;13;100;0;0;AI
35121551;2010;4;1;4;15;100;0;0;AI
35121551;2010;4;1;5;22;100;0;0;AI
35121551;2010;4;1;6;26;100;0;0;AI
35121551;2010;4;1;7;30;96.7;3.3;0;AI
35121551;2010;4;1;8;29;89.7;10.3;0;AI
35121551;2010;4;1;9;26;95.7;4.3;0;AI
35121551;2010;4;1;10;27;85.2;14.8;0;AI
35121551;2010;4;1;11;22;100;0;0;AI
35121551;2010;4;1;12;9;100;0;0;AI
35125349;2010;4;1;1;22;100;0;0;AI
35125349;2010;4;1;2;20;95;5;0;AI
35125349;2010;4;1;3;11;90.9;9.1;0;AI
35125349;2010;4;1;4;15;100;0;0;AI
35125349;2010;4;1;5;13;100;0;0;AI
35125349;2010;4;1;6;23;100;0;0;AI
35125349;2010;4;1;7;22;95.5;4.5;0;AI
35125349;2010;4;1;8;27;100;0;0;AI
35125349;2010;4;1;9;25;100;0;0;AI
35125349;2010;4;1;10;22;100;0;0;AI
35125349;2010;4;1;11;18;100;0;0;AI
35125349;2010;4;1;12;21;100;0;0;AI
35132688;2010;4;2;1;0;0;0;0;AI
35132688;2010;4;2;2;34;88.6;11.4;0;AI
35132688;2010;4;2;3;35;94.3;5.7;0;AI
35132688;2010;4;2;4;57;85.5;14.5;0;AI
35132688;2010;4;2;5;42;100;0;0;AI
35132688;2010;4;2;6;63;98.4;1.6;0;AI
35132688;2010;4;2;7;36;91.4;8.6;0;AI
35132688;2010;4;2;8;56;94.6;5.4;0;AI
35132688;2010;4;2;9;52;100;0;0;AI
35132688;2010;4;2;10;0;0;0;0;AI
35132688;2010;4;2;11;0;0;0;0;AI
35132688;2010;4;2;12;0;0;0;0;AI
35137741;2010;4;2;1;42;100;0;0;AI
35137741;2010;4;2;2;56;92.6;7.4;0;AI
35137741;2010;4;2;3;58;96.6;3.4;0;AI
35137741;2010;4;2;4;59;93.2;6.8;0;AI
35137741;2010;4;2;5;41;100;0;0;AI
35137741;2010;4;2;6;0;0;0;0;AI
35137741;2010;4;2;7;0;0;0;0;AI
35137741;2010;4;2;8;0;0;0;0;AI
35137741;2010;4;2;9;0;0;0;0;AI
35137741;2010;4;2;10;0;0;0;0;AI
35137741;2010;4;2;11;0;0;0;0;AI
35137741;2010;4;2;12;0;0;0;0;AI
35144770;2010;4;1;1;0;0;0;0;AI
35144770;2010;4;1;2;0;0;0;0;AI
35144770;2010;4;1;3;0;0;0;0;AI
35144770;2010;4;1;4;0;0;0;0;AI
35144770;2010;4;1;5;0;0;0;0;AI
35144770;2010;4;1;6;37;100;0;0;AI
35144770;2010;4;1;7;29;100;0;0;AI
35144770;2010;4;1;8;26;100;0;0;AI
35144770;2010;4;1;9;35;97.1;2.9;0;AI
35144770;2010;4;1;10;23;90.5;9.5;0;AI
35144770;2010;4;1;11;23;100;0;0;AI
35144770;2010;4;1;12;27;100;0;0;AI
35206805;2010;3;1;1;96;100;0;0;AI
35206805;2010;3;1;2;131;100;0;0;AI
35206805;2010;3;1;3;150;91.4;8.6;0;AI
35206805;2010;3;1;4;84;100;0;0;AI
35206805;2010;3;1;5;124;98.4;1.6;0;AI
35206805;2010;3;1;6;0;0;0;0;AI
35206805;2010;3;1;7;0;0;0;0;AI
35206805;2010;3;1;8;0;0;0;0;AI
35206805;2010;3;1;9;0;0;0;0;AI
35206805;2010;3;1;10;0;0;0;0;AI
35206805;2010;3;1;11;0;0;0;0;AI
35206805;2010;3;1;12;0;0;0;0;AI
35247236;2010;3;2;1;35;100;0;0;AI
35247236;2010;3;2;2;33;100;0;0;AI
35247236;2010;3;2;3;12;100;0;0;AI
35247236;2010;3;2;4;10;100;0;0;AI
35247236;2010;3;2;5;6;100;0;0;AI
35247236;2010;3;2;6;0;0;0;0;AI
35247236;2010;3;2;7;0;0;0;0;AI
35247236;2010;3;2;8;0;0;0;0;AI
35247236;2010;3;2;9;0;0;0;0;AI
35247236;2010;3;2;10;0;0;0;0;AI
35247236;2010;3;2;11;0;0;0;0;AI
35247236;2010;3;2;12;0;0;0;0;AI
35277836;2010;3;1;1;60;98.3;0;1.7;AI
35277836;2010;3;1;2;26;100;0;0;AI
35277836;2010;3;1;3;28;88.9;11.1;0;AI
35277836;2010;3;1;4;29;100;0;0;AI
35277836;2010;3;1;5;50;91.3;8.7;0;AI
35277836;2010;3;1;6;36;100;0;0;AI
35277836;2010;3;1;7;59;83.9;14.3;1.8;AI
35277836;2010;3;1;8;38;97.1;0;2.9;AI
35277836;2010;3;1;9;0;0;0;0;AI
35277836;2010;3;1;10;0;0;0;0;AI
35277836;2010;3;1;11;0;0;0;0;AI
35277836;2010;3;1;12;0;0;0;0;AI
35277848;2010;3;1;1;73;97.3;0;2.7;AI
35277848;2010;3;1;2;67;95.8;0;4.2;AI
35277848;2010;3;1;3;55;85.7;12.5;1.8;AI
35277848;2010;3;1;4;74;94.4;0;5.6;AI
35277848;2010;3;1;5;68;90;7.1;2.9;AI
35277848;2010;3;1;6;0;0;0;0;AI
35277848;2010;3;1;7;0;0;0;0;AI
35277848;2010;3;1;8;0;0;0;0;AI
35277848;2010;3;1;9;0;0;0;0;AI
35277848;2010;3;1;10;0;0;0;0;AI
35277848;2010;3;1;11;0;0;0;0;AI
35277848;2010;3;1;12;0;0;0;0;AI
35277859;2010;3;1;1;33;100;0;0;AI
35277859;2010;3;1;2;31;100;0;0;AI
35277859;2010;3;1;3;24;100;0;0;AI
35277859;2010;3;1;4;26;100;0;0;AI
35277859;2010;3;1;5;43;100;0;0;AI
35277859;2010;3;1;6;0;0;0;0;AI
35277859;2010;3;1;7;0;0;0;0;AI
35277859;2010;3;1;8;0;0;0;0;AI
35277859;2010;3;1;9;0;0;0;0;AI
35277859;2010;3;1;10;0;0;0;0;AI
35277859;2010;3;1;11;0;0;0;0;AI
35277859;2010;3;1;12;0;0;0;0;AI
35277861;2010;3;1;1;12;100;0;0;AI
35277861;2010;3;1;2;4;100;0;0;AI
35277861;2010;3;1;3;18;93.8;6.2;0;AI
35277861;2010;3;1;4;22;100;0;0;AI
35277861;2010;3;1;5;34;96.9;3.1;0;AI
35277861;2010;3;1;6;0;0;0;0;AI
35277861;2010;3;1;7;0;0;0;0;AI
35277861;2010;3;1;8;0;0;0;0;AI
35277861;2010;3;1;9;0;0;0;0;AI
35277861;2010;3;1;10;0;0;0;0;AI
35277861;2010;3;1;11;0;0;0;0;AI
35277861;2010;3;1;12;0;0;0;0;AI
35301413;2010;3;1;1;10;100;0;0;AI
35301413;2010;3;1;2;7;100;0;0;AI
35301413;2010;3;1;3;10;75;25;0;AI
35301413;2010;3;1;4;10;100;0;0;AI
35301413;2010;3;1;5;8;87.5;12.5;0;AI
35301413;2010;3;1;6;0;0;0;0;AI
35301413;2010;3;1;7;0;0;0;0;AI
35301413;2010;3;1;8;0;0;0;0;AI
35301413;2010;3;1;9;0;0;0;0;AI
35301413;2010;3;1;10;0;0;0;0;AI
35301413;2010;3;1;11;0;0;0;0;AI
35301413;2010;3;1;12;0;0;0;0;AI
35405413;2010;3;1;1;59;98.1;0;1.9;AI
35405413;2010;3;1;2;15;100;0;0;AI
35405413;2010;3;1;3;15;100;0;0;AI
35405413;2010;3;1;4;15;100;0;0;AI
35405413;2010;3;1;5;11;100;0;0;AI
35405413;2010;3;1;6;0;0;0;0;AI
35405413;2010;3;1;7;0;0;0;0;AI
35405413;2010;3;1;8;0;0;0;0;AI
35405413;2010;3;1;9;0;0;0;0;AI
35405413;2010;3;1;10;0;0;0;0;AI
35405413;2010;3;1;11;0;0;0;0;AI
35405413;2010;3;1;12;0;0;0;0;AI
35429168;2010;4;1;1;0;0;0;0;AI
35429168;2010;4;1;2;0;0;0;0;AI
35429168;2010;4;1;3;0;0;0;0;AI
35429168;2010;4;1;4;0;0;0;0;AI
35429168;2010;4;1;5;0;0;0;0;AI
35429168;2010;4;1;6;18;95;5;0;AI
35429168;2010;4;1;7;20;90;10;0;AI
35429168;2010;4;1;8;20;100;0;0;AI
35429168;2010;4;1;9;18;94.4;5.6;0;AI
35429168;2010;4;1;10;25;95.5;4.5;0;AI
35429168;2010;4;1;11;14;100;0;0;AI
35429168;2010;4;1;12;12;100;0;0;AI
35659137;2010;3;1;1;99;99;0;1;AI
35659137;2010;3;1;2;38;100;0;0;AI
35659137;2010;3;1;3;55;92.3;7.7;0;AI
35659137;2010;3;1;4;51;100;0;0;AI
35659137;2010;3;1;5;64;93.3;6.7;0;AI
35659137;2010;3;1;6;63;100;0;0;AI
35659137;2010;3;1;7;63;92.3;1.5;6.2;AI
35659137;2010;3;1;8;59;94.7;0;5.3;AI
35659137;2010;3;1;9;0;0;0;0;AI
35659137;2010;3;1;10;0;0;0;0;AI
35659137;2010;3;1;11;0;0;0;0;AI
35659137;2010;3;1;12;0;0;0;0;AI
35664200;2010;3;2;1;18;100;0;0;AI
35664200;2010;3;2;2;14;100;0;0;AI
35664200;2010;3;2;3;18;100;0;0;AI
35664200;2010;3;2;4;0;0;0;0;AI
35664200;2010;3;2;5;0;0;0;0;AI
35664200;2010;3;2;6;0;0;0;0;AI
35664200;2010;3;2;7;0;0;0;0;AI
35664200;2010;3;2;8;0;0;0;0;AI
35664200;2010;3;2;9;0;0;0;0;AI
35664200;2010;3;2;10;0;0;0;0;AI
35664200;2010;3;2;11;0;0;0;0;AI
35664200;2010;3;2;12;0;0;0;0;AI
35664224;2010;3;1;1;106;100;0;0;AI
35664224;2010;3;1;2;19;100;0;0;AI
35664224;2010;3;1;3;23;100;0;0;AI
35664224;2010;3;1;4;25;100;0;0;AI
35664224;2010;3;1;5;21;90;10;0;AI
35664224;2010;3;1;6;0;0;0;0;AI
35664224;2010;3;1;7;0;0;0;0;AI
35664224;2010;3;1;8;0;0;0;0;AI
35664224;2010;3;1;9;0;0;0;0;AI
35664224;2010;3;1;10;0;0;0;0;AI
35664224;2010;3;1;11;0;0;0;0;AI
35664224;2010;3;1;12;0;0;0;0;AI
35902160;2010;2;1;1;0;0;0;0;AI
35902160;2010;2;1;2;0;0;0;0;AI
35902160;2010;2;1;3;0;0;0;0;AI
35902160;2010;2;1;4;0;0;0;0;AI
35902160;2010;2;1;5;0;0;0;0;AI
35902160;2010;2;1;6;61;98.4;1.6;0;AI
35902160;2010;2;1;7;59;98.1;1.9;0;AI
35902160;2010;2;1;8;56;98.2;1.8;0;AI
35902160;2010;2;1;9;51;100;0;0;AI
35902160;2010;2;1;10;48;94.7;5.3;0;AI
35902160;2010;2;1;11;19;100;0;0;AI
35902160;2010;2;1;12;28;100;0;0;AI
35904181;2010;2;1;1;0;0;0;0;AI
35904181;2010;2;1;2;0;0;0;0;AI
35904181;2010;2;1;3;0;0;0;0;AI
35904181;2010;2;1;4;0;0;0;0;AI
35904181;2010;2;1;5;0;0;0;0;AI
35904181;2010;2;1;6;94;98.9;0;1.1;AI
35904181;2010;2;1;7;74;98.7;1.3;0;AI
35904181;2010;2;1;8;84;98.7;1.3;0;AI
35904181;2010;2;1;9;104;98.1;1.9;0;AI
35904181;2010;2;1;10;74;98.5;1.5;0;AI
35904181;2010;2;1;11;43;97.1;2.9;0;AI
35904181;2010;2;1;12;28;100;0;0;AI
35904193;2010;2;1;1;0;0;0;0;AI
35904193;2010;2;1;2;40;100;0;0;AI
35904193;2010;2;1;3;51;100;0;0;AI
35904193;2010;2;1;4;41;100;0;0;AI
35904193;2010;2;1;5;61;96.4;3.6;0;AI
35904193;2010;2;1;6;55;98.2;0;1.8;AI
35904193;2010;2;1;7;56;100;0;0;AI
35904193;2010;2;1;8;55;100;0;0;AI
35904193;2010;2;1;9;48;100;0;0;AI
35904193;2010;2;1;10;0;0;0;0;AI
35904193;2010;2;1;11;0;0;0;0;AI
35904193;2010;2;1;12;0;0;0;0;AI
35912402;2010;2;1;1;25;100;0;0;AI
35912402;2010;2;1;2;34;96.4;3.6;0;AI
35912402;2010;2;1;3;50;100;0;0;AI
35912402;2010;2;1;4;44;100;0;0;AI
35912402;2010;2;1;5;49;95.7;4.3;0;AI
35912402;2010;2;1;6;0;0;0;0;AI
35912402;2010;2;1;7;0;0;0;0;AI
35912402;2010;2;1;8;0;0;0;0;AI
35912402;2010;2;1;9;0;0;0;0;AI
35912402;2010;2;1;10;0;0;0;0;AI
35912402;2010;2;1;11;0;0;0;0;AI
35912402;2010;2;1;12;0;0;0;0;AI
35914782;2010;2;1;1;0;0;0;0;AI
35914782;2010;2;1;2;0;0;0;0;AI
35914782;2010;2;1;3;0;0;0;0;AI
35914782;2010;2;1;4;0;0;0;0;AI
35914782;2010;2;1;5;0;0;0;0;AI
35914782;2010;2;1;6;186;98.9;1.1;0;AI
35914782;2010;2;1;7;169;96.3;3.7;0;AI
35914782;2010;2;1;8;205;93.9;6.1;0;AI
35914782;2010;2;1;9;289;86.2;8.5;5.3;AI
35914782;2010;2;1;10;254;87;8.5;4.5;AI
35914782;2010;2;1;11;184;81.2;15.5;3.3;AI
35914782;2010;2;1;12;109;94.4;1.9;3.7;AI
35914848;2010;2;1;1;39;100;0;0;AI
35914848;2010;2;1;2;45;97.7;2.3;0;AI
35914848;2010;2;1;3;39;100;0;0;AI
35914848;2010;2;1;4;41;100;0;0;AI
35914848;2010;2;1;5;58;92.6;7.4;0;AI
35914848;2010;2;1;6;57;98;2;0;AI
35914848;2010;2;1;7;61;98.2;1.8;0;AI
35914848;2010;2;1;8;69;92.2;7.8;0;AI
35914848;2010;2;1;9;62;93.2;6.8;0;AI
35914848;2010;2;1;10;50;89.6;10.4;0;AI
35914848;2010;2;1;11;46;80.9;19.1;0;AI
35914848;2010;2;1;12;36;85.7;14.3;0;AI
35917084;2010;2;1;1;0;0;0;0;AI
35917084;2010;2;1;2;40;100;0;0;AI
35917084;2010;2;1;3;48;97.9;2.1;0;AI
35917084;2010;2;1;4;38;97.3;2.7;0;AI
35917084;2010;2;1;5;47;95.8;4.2;0;AI
35917084;2010;2;1;6;0;0;0;0;AI
35917084;2010;2;1;7;0;0;0;0;AI
35917084;2010;2;1;8;0;0;0;0;AI
35917084;2010;2;1;9;0;0;0;0;AI
35917084;2010;2;1;10;0;0;0;0;AI
35917084;2010;2;1;11;0;0;0;0;AI
35917084;2010;2;1;12;0;0;0;0;AI
35918672;2010;2;1;1;0;0;0;0;AI
35918672;2010;2;1;2;0;0;0;0;AI
35918672;2010;2;1;3;33;100;0;0;AI
35918672;2010;2;1;4;25;100;0;0;AI
35918672;2010;2;1;5;27;100;0;0;AI
35918672;2010;2;1;6;34;100;0;0;AI
35918672;2010;2;1;7;25;100;0;0;AI
35918672;2010;2;1;8;0;0;0;0;AI
35918672;2010;2;1;9;0;0;0;0;AI
35918672;2010;2;1;10;0;0;0;0;AI
35918672;2010;2;1;11;0;0;0;0;AI
35918672;2010;2;1;12;0;0;0;0;AI
35918817;2010;2;1;1;0;0;0;0;AI
35918817;2010;2;1;2;12;100;0;0;AI
35918817;2010;2;1;3;18;100;0;0;AI
35918817;2010;2;1;4;15;100;0;0;AI
35918817;2010;2;1;5;28;100;0;0;AI
35918817;2010;2;1;6;31;100;0;0;AI
35918817;2010;2;1;7;29;100;0;0;AI
35918817;2010;2;1;8;23;100;0;0;AI
35918817;2010;2;1;9;31;100;0;0;AI
35918817;2010;2;1;10;0;0;0;0;AI
35918817;2010;2;1;11;0;0;0;0;AI
35918817;2010;2;1;12;0;0;0;0;AI
35918830;2010;2;1;1;0;0;0;0;AI
35918830;2010;2;1;2;26;100;0;0;AI
35918830;2010;2;1;3;35;100;0;0;AI
35918830;2010;2;1;4;34;100;0;0;AI
35918830;2010;2;1;5;32;100;0;0;AI
35918830;2010;2;1;6;0;0;0;0;AI
35918830;2010;2;1;7;0;0;0;0;AI
35918830;2010;2;1;8;0;0;0;0;AI
35918830;2010;2;1;9;0;0;0;0;AI
35918830;2010;2;1;10;0;0;0;0;AI
35918830;2010;2;1;11;0;0;0;0;AI
35918830;2010;2;1;12;0;0;0;0;AI
35919007;2010;2;1;1;25;100;0;0;AI
35919007;2010;2;1;2;75;100;0;0;AI
35919007;2010;2;1;3;62;100;0;0;AI
35919007;2010;2;1;4;83;100;0;0;AI
35919007;2010;2;1;5;83;98.8;1.2;0;AI
35919007;2010;2;1;6;0;0;0;0;AI
35919007;2010;2;1;7;0;0;0;0;AI
35919007;2010;2;1;8;0;0;0;0;AI
35919007;2010;2;1;9;0;0;0;0;AI
35919007;2010;2;1;10;0;0;0;0;AI
35919007;2010;2;1;11;0;0;0;0;AI
35919007;2010;2;1;12;0;0;0;0;AI
35920058;2010;2;1;1;0;0;0;0;AI
35920058;2010;2;1;2;26;100;0;0;AI
35920058;2010;2;1;3;19;100;0;0;AI
35920058;2010;2;1;4;23;100;0;0;AI
35920058;2010;2;1;5;34;100;0;0;AI
35920058;2010;2;1;6;0;0;0;0;AI
35920058;2010;2;1;7;0;0;0;0;AI
35920058;2010;2;1;8;0;0;0;0;AI
35920058;2010;2;1;9;0;0;0;0;AI
35920058;2010;2;1;10;0;0;0;0;AI
35920058;2010;2;1;11;0;0;0;0;AI
35920058;2010;2;1;12;0;0;0;0;AI
35010273;2010;2;1;1;0;0;0;0;EM
35010273;2010;2;1;2;0;0;0;0;EM
35010273;2010;2;1;3;0;0;0;0;EM
35010273;2010;2;1;4;0;0;0;0;EM
35010273;2010;2;1;5;0;0;0;0;EM
35010273;2010;2;1;6;153;98;2;0;EM
35010273;2010;2;1;7;159;96.8;3.2;0;EM
35010273;2010;2;1;8;138;95.6;4.4;0;EM
35010273;2010;2;1;9;176;80.4;19.6;0;EM
35010273;2010;2;1;10;154;83.8;16.2;0;EM
35010273;2010;2;1;11;132;83.2;16.8;0;EM
35010273;2010;2;1;12;150;86.3;13.7;0;EM
35010285;2010;2;1;1;0;0;0;0;EM
35010285;2010;2;1;2;0;0;0;0;EM
35010285;2010;2;1;3;0;0;0;0;EM
35010285;2010;2;1;4;0;0;0;0;EM
35010285;2010;2;1;5;0;0;0;0;EM
35010285;2010;2;1;6;0;0;0;0;EM
35010285;2010;2;1;7;161;95.1;3.7;1.2;EM
35010285;2010;2;1;8;172;97.7;1.7;0.6;EM
35010285;2010;2;1;9;186;93.4;3.3;3.3;EM
35010285;2010;2;1;10;183;85.2;7.7;7.1;EM
35010285;2010;2;1;11;215;86;7.2;6.8;EM
35010285;2010;2;1;12;258;91;3.1;5.9;EM
35035403;2010;2;1;1;0;0;0;0;EM
35035403;2010;2;1;2;0;0;0;0;EM
35035403;2010;2;1;3;0;0;0;0;EM
35035403;2010;2;1;4;0;0;0;0;EM
35035403;2010;2;1;5;0;0;0;0;EM
35035403;2010;2;1;6;210;95.3;4.7;0;EM
35035403;2010;2;1;7;112;87.7;12.3;0;EM
35035403;2010;2;1;8;127;95.3;4.7;0;EM
35035403;2010;2;1;9;118;93;7;0;EM
35035403;2010;2;1;10;297;78.8;20.8;0.4;EM
35035403;2010;2;1;11;274;88.7;11.3;0;EM
35035403;2010;2;1;12;166;94.4;5.6;0;EM
35040708;2010;2;1;1;0;0;0;0;EM
35040708;2010;2;1;2;0;0;0;0;EM
35040708;2010;2;1;3;0;0;0;0;EM
35040708;2010;2;1;4;0;0;0;0;EM
35040708;2010;2;1;5;0;0;0;0;EM
35040708;2010;2;1;6;108;100;0;0;EM
35040708;2010;2;1;7;121;100;0;0;EM
35040708;2010;2;1;8;80;98.7;1.3;0;EM
35040708;2010;2;1;9;80;98.7;1.3;0;EM
35040708;2010;2;1;10;78;93.7;6.3;0;EM
35040708;2010;2;1;11;67;100;0;0;EM
35040708;2010;2;1;12;63;100;0;0;EM
35044878;2010;2;1;1;20;100;0;0;EM
35044878;2010;2;1;2;27;100;0;0;EM
35044878;2010;2;1;3;33;100;0;0;EM
35044878;2010;2;1;4;35;100;0;0;EM
35044878;2010;2;1;5;47;95.7;4.3;0;EM
35044878;2010;2;1;6;89;98.9;1.1;0;EM
35044878;2010;2;1;7;70;100;0;0;EM
35044878;2010;2;1;8;66;98.5;1.5;0;EM
35044878;2010;2;1;9;78;98.6;1.4;0;EM
35044878;2010;2;1;10;61;93.1;6.9;0;EM
35044878;2010;2;1;11;49;93.3;6.7;0;EM
35044878;2010;2;1;12;33;100;0;0;EM
35046536;2010;2;1;1;87;100;0;0;EM
35046536;2010;2;1;2;101;100;0;0;EM
35046536;2010;2;1;3;125;100;0;0;EM
35046536;2010;2;1;4;134;100;0;0;EM
35046536;2010;2;1;5;137;100;0;0;EM
35046536;2010;2;1;6;0;0;0;0;EM
35046536;2010;2;1;7;0;0;0;0;EM
35046536;2010;2;1;8;0;0;0;0;EM
35046536;2010;2;1;9;0;0;0;0;EM
35046536;2010;2;1;10;0;0;0;0;EM
35046536;2010;2;1;11;0;0;0;0;EM
35046536;2010;2;1;12;0;0;0;0;EM
35046541;2010;2;1;1;129;100;0;0;EM
35046541;2010;2;1;2;90;100;0;0;EM
35046541;2010;2;1;3;139;100;0;0;EM
35046541;2010;2;1;4;211;100;0;0;EM
35046541;2010;2;1;5;192;99.5;0.5;0;EM
35046541;2010;2;1;6;0;0;0;0;EM
35046541;2010;2;1;7;0;0;0;0;EM
35046541;2010;2;1;8;0;0;0;0;EM
35046541;2010;2;1;9;0;0;0;0;EM
35046541;2010;2;1;10;0;0;0;0;EM
35046541;2010;2;1;11;0;0;0;0;EM
35046541;2010;2;1;12;0;0;0;0;EM
35049086;2010;2;1;1;0;0;0;0;EM
35049086;2010;2;1;2;47;100;0;0;EM
35049086;2010;2;1;3;46;97.6;2.4;0;EM
35049086;2010;2;1;4;54;100;0;0;EM
35049086;2010;2;1;5;58;98.3;1.7;0;EM
35049086;2010;2;1;6;101;94.9;5.1;0;EM
35049086;2010;2;1;7;130;95.9;4.1;0;EM
35049086;2010;2;1;8;93;95.5;4.5;0;EM
35049086;2010;2;1;9;73;91.5;8.5;0;EM
35049086;2010;2;1;10;78;94.7;5.3;0;EM
35049086;2010;2;1;11;39;100;0;0;EM
35049086;2010;2;1;12;16;100;0;0;EM
35107372;2010;3;1;1;35;94.3;0;5.7;EM
35107372;2010;3;1;2;44;100;0;0;EM
35107372;2010;3;1;3;0;0;0;0;EM
35107372;2010;3;1;4;0;0;0;0;EM
35107372;2010;3;1;5;0;0;0;0;EM
35107372;2010;3;1;6;0;0;0;0;EM
35107372;2010;3;1;7;0;0;0;0;EM
35107372;2010;3;1;8;0;0;0;0;EM
35107372;2010;3;1;9;0;0;0;0;EM
35107372;2010;3;1;10;0;0;0;0;EM
35107372;2010;3;1;11;0;0;0;0;EM
35107372;2010;3;1;12;0;0;0;0;EM
35121551;2010;4;1;1;13;100;0;0;EM
35121551;2010;4;1;2;13;100;0;0;EM
35121551;2010;4;1;3;13;100;0;0;EM
35121551;2010;4;1;4;15;100;0;0;EM
35121551;2010;4;1;5;22;100;0;0;EM
35121551;2010;4;1;6;26;100;0;0;EM
35121551;2010;4;1;7;30;96.7;3.3;0;EM
35121551;2010;4;1;8;29;89.7;10.3;0;EM
35121551;2010;4;1;9;26;95.7;4.3;0;EM
35121551;2010;4;1;10;27;85.2;14.8;0;EM
35121551;2010;4;1;11;22;100;0;0;EM
35121551;2010;4;1;12;9;100;0;0;EM
35125349;2010;4;1;1;22;100;0;0;EM
35125349;2010;4;1;2;20;95;5;0;EM
35125349;2010;4;1;3;11;90.9;9.1;0;EM
35125349;2010;4;1;4;15;100;0;0;EM
35125349;2010;4;1;5;13;100;0;0;EM
35125349;2010;4;1;6;23;100;0;0;EM
35125349;2010;4;1;7;22;95.5;4.5;0;EM
35125349;2010;4;1;8;27;100;0;0;EM
35125349;2010;4;1;9;25;100;0;0;EM
35125349;2010;4;1;10;22;100;0;0;EM
35125349;2010;4;1;11;18;100;0;0;EM
35125349;2010;4;1;12;21;100;0;0;EM
35132688;2010;4;2;1;0;0;0;0;EM
35132688;2010;4;2;2;34;88.6;11.4;0;EM
35132688;2010;4;2;3;35;94.3;5.7;0;EM
35132688;2010;4;2;4;57;85.5;14.5;0;EM
35132688;2010;4;2;5;42;100;0;0;EM
35132688;2010;4;2;6;63;98.4;1.6;0;EM
35132688;2010;4;2;7;36;91.4;8.6;0;EM
35132688;2010;4;2;8;56;94.6;5.4;0;EM
35132688;2010;4;2;9;52;100;0;0;EM
35132688;2010;4;2;10;0;0;0;0;EM
35132688;2010;4;2;11;0;0;0;0;EM
35132688;2010;4;2;12;0;0;0;0;EM
35137741;2010;4;2;1;42;100;0;0;EM
35137741;2010;4;2;2;56;92.6;7.4;0;EM
35137741;2010;4;2;3;58;96.6;3.4;0;EM
35137741;2010;4;2;4;59;93.2;6.8;0;EM
35137741;2010;4;2;5;41;100;0;0;EM
35137741;2010;4;2;6;0;0;0;0;EM
35137741;2010;4;2;7;0;0;0;0;EM
35137741;2010;4;2;8;0;0;0;0;EM
35137741;2010;4;2;9;0;0;0;0;EM
35137741;2010;4;2;10;0;0;0;0;EM
35137741;2010;4;2;11;0;0;0;0;EM
35137741;2010;4;2;12;0;0;0;0;EM
35144770;2010;4;1;1;0;0;0;0;EM
35144770;2010;4;1;2;0;0;0;0;EM
35144770;2010;4;1;3;0;0;0;0;EM
35144770;2010;4;1;4;0;0;0;0;EM
35144770;2010;4;1;5;0;0;0;0;EM
35144770;2010;4;1;6;37;100;0;0;EM
35144770;2010;4;1;7;29;100;0;0;EM
35144770;2010;4;1;8;26;100;0;0;EM
35144770;2010;4;1;9;35;97.1;2.9;0;EM
35144770;2010;4;1;10;23;90.5;9.5;0;EM
35144770;2010;4;1;11;23;100;0;0;EM
35144770;2010;4;1;12;27;100;0;0;EM
35206805;2010;3;1;1;96;100;0;0;EM
35206805;2010;3;1;2;131;100;0;0;EM
35206805;2010;3;1;3;150;91.4;8.6;0;EM
35206805;2010;3;1;4;84;100;0;0;EM
35206805;2010;3;1;5;124;98.4;1.6;0;EM
35206805;2010;3;1;6;0;0;0;0;EM
35206805;2010;3;1;7;0;0;0;0;EM
35206805;2010;3;1;8;0;0;0;0;EM
35206805;2010;3;1;9;0;0;0;0;EM
35206805;2010;3;1;10;0;0;0;0;EM
35206805;2010;3;1;11;0;0;0;0;EM
35206805;2010;3;1;12;0;0;0;0;EM
35247236;2010;3;2;1;35;100;0;0;EM
35247236;2010;3;2;2;33;100;0;0;EM
35247236;2010;3;2;3;12;100;0;0;EM
35247236;2010;3;2;4;10;100;0;0;EM
35247236;2010;3;2;5;6;100;0;0;EM
35247236;2010;3;2;6;0;0;0;0;EM
35247236;2010;3;2;7;0;0;0;0;EM
35247236;2010;3;2;8;0;0;0;0;EM
